State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,05/04/2026,1500,2000,1750
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,05/04/2026,5000,5000,5000
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,05/04/2026,5000,6000,5500
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,05/04/2026,4500,5000,4750
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Nagapattinam,"Mayiladuthurai(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,05/04/2026,4000,4500,4250
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)","Bottle gourd","Bottle Gourd",Local,05/04/2026,2800,3000,2900
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)",Pumpkin,Pumpkin,Local,05/04/2026,2200,2500,2350
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,05/04/2026,3800,4000,3900
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)",Yam(Ratalu),"Yam (Ratalu)",Local,05/04/2026,4500,5000,4750
"Tamil Nadu",Nagapattinam,"Vedaranyam(Uzhavar Sandhai)","Onion Green","Onion Green",Local,05/04/2026,3800,4000,3900
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Potato,Other,Local,05/04/2026,2600,3000,2800
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,05/04/2026,3000,3500,3250
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,05/04/2026,5400,6000,5700
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,05/04/2026,2600,3000,2800
"Tamil Nadu",Namakkal,"Paramathivelur(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,05/04/2026,2600,3000,2800
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,05/04/2026,2500,2500,2500
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Capsicum,Capsicum,Local,05/04/2026,6000,6000,6000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,05/04/2026,2500,2800,2650
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,05/04/2026,5500,6000,5750
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,05/04/2026,3000,4000,3500
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,05/04/2026,10000,14000,12000
"Uttar Pradesh",Sitapur,"Maholi APMC","Rab/Liquid Jaggery/Molasses",Other,FAQ,05/04/2026,3580,3580,3580
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,05/04/2026,3600,3600,3600
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,05/04/2026,3000,3000,3000
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,05/04/2026,2000,2000,2000
"Tamil Nadu",Coimbatore,"Udumalpet APMC",Ginger(Green),"Green Ginger",Local,05/04/2026,7500,8000,7750
"Tamil Nadu",Coimbatore,"Udumalpet APMC",Banana,"Red Banana",Local,05/04/2026,6000,7000,6500
"Tamil Nadu",Coimbatore,"Udumalpet APMC","Green Peas","Green Peas",Local,05/04/2026,11000,12500,11750
"Tamil Nadu",Coimbatore,"Udumalpet APMC","Bottle gourd","Bottle Gourd",Local,05/04/2026,1500,2000,1750
"Tamil Nadu",Coimbatore,"Udumalpet APMC",Ashgourd,Gouard,Local,05/04/2026,1500,2000,1750
"Tamil Nadu",Coimbatore,"Udumalpet APMC","Bhindi(Ladies Finger)",Bhindi,Local,05/04/2026,4500,5000,4750
"Tamil Nadu",Coimbatore,"Udumalpet APMC","Banana - Green","Banana - Green",Local,05/04/2026,3000,3800,3400
"Tamil Nadu",Coimbatore,"Udumalpet APMC",Carrot,Pusakesar,Local,05/04/2026,5000,5500,5250
"Tamil Nadu",Coimbatore,"Udumalpet APMC",Thondekai,Thondekai,Local,05/04/2026,3000,4000,3500
"Tamil Nadu",Coimbatore,"Udumalpet APMC","Karbuja(Musk Melon)",Karbhuja,Local,05/04/2026,3500,4000,3750
"Tamil Nadu",Coimbatore,"Udumalpet APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,05/04/2026,4000,4500,4250
"Uttar Pradesh",Bijnor,"Dhampur APMC",Wood,Eucalyptus,FAQ,05/04/2026,500,500,500
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Groundnut,"Big (With Shell)",Local,05/04/2026,7000,7000,7000
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Banana,Besrai,Local,05/04/2026,5000,6000,5500
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,05/04/2026,2000,2000,2000
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,05/04/2026,3500,3500,3500
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,05/04/2026,2500,2500,2500
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,05/04/2026,3500,3500,3500
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,05/04/2026,3000,3000,3000
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Vellore,"Katpadi (Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,05/04/2026,2500,2500,2500
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,05/04/2026,15000,15000,15000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,05/04/2026,3600,3600,3600
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC","Green Peas","Green Peas",Local,05/04/2026,8400,8400,8400
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,05/04/2026,2400,2400,2400
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,05/04/2026,8400,8400,8400
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,05/04/2026,5000,5000,5000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,05/04/2026,2400,2400,2400
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,05/04/2026,2400,3600,3000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,05/04/2026,4800,4800,4800
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,05/04/2026,6000,6000,6000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai ) APMC",Mashrooms,Mashrooms,Local,05/04/2026,25000,25000,25000
"Tamil Nadu",Villupuram,"Tindivanam APMC",Onion,Bellary,Local,05/04/2026,2000,2500,2250
"Tamil Nadu",Villupuram,"Tindivanam APMC","Bottle gourd","Bottle Gourd",Local,05/04/2026,2000,2000,2000
"Tamil Nadu",Villupuram,"Tindivanam APMC","Green Avare(W)","Green Avare (W)",Local,05/04/2026,4000,4500,4250
"Tamil Nadu",Villupuram,"Tindivanam APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Villupuram,"Tindivanam APMC","Knool Khol","Knool Khol",Local,05/04/2026,4000,4000,4000
"Tamil Nadu",Villupuram,"Ulundurpettai APMC","Green Chilli","Green Chilly",Local,05/04/2026,5000,5000,5000
"Tamil Nadu",Villupuram,"Ulundurpettai APMC",Coconut,Coconut,Local,05/04/2026,3000,4000,3500
"Tamil Nadu",Villupuram,"Ulundurpettai APMC","Tender Coconut","Tender Coconut",Local,05/04/2026,3000,3000,3000
"Tamil Nadu",Villupuram,"Ulundurpettai APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,05/04/2026,4000,4000,4000
"Madhya Pradesh",Rajgarh,"Pachaur APMC",Wheat,"Mill Quality",FAQ,05/04/2026,2175,2175,2175
"Madhya Pradesh",Rajgarh,"Chhapiheda APMC",Wheat,Wheat,FAQ,05/04/2026,2160,2170,2170
"Madhya Pradesh",Dhar,"Badnawar APMC",Wheat,Wheat,FAQ,05/04/2026,2500,2550,2550
"Madhya Pradesh",Dhar,"Badnawar APMC",Wheat,Lokwan,FAQ,05/04/2026,2100,2100,2100
"Madhya Pradesh",Dhar,"Badnawar APMC",Soyabean,Yellow,FAQ,05/04/2026,5110,5110,5110
"Madhya Pradesh",Dhar,"Manawar APMC",Wheat,Wheat,Non-FAQ,05/04/2026,2010,2155,2140
"Madhya Pradesh",Dhar,"Manawar APMC",Maize,Local,FAQ,05/04/2026,1500,1770,1700
"Madhya Pradesh",Dhar,"Manawar APMC",Wheat,Wheat,FAQ,05/04/2026,2175,2175,2175
"Madhya Pradesh",Jhabua,"Thandla APMC",Wheat,Wheat,FAQ,05/04/2026,2200,2250,2250
"Madhya Pradesh",Alirajpur,"Alirajpur APMC","Black Gram(Urd Beans)(Whole)",Organic,FAQ,05/04/2026,4800,4800,4800
"Madhya Pradesh",Alirajpur,"Jobat APMC",Wheat,Wheat,Non-FAQ,05/04/2026,2000,2100,2100
"Madhya Pradesh",Alirajpur,"Jobat APMC",Cotton,"Without Ginned Cotton",Non-FAQ,05/04/2026,7000,7750,7000
"Madhya Pradesh",Khargone,"Sanawad APMC",Maize,Local,FAQ,05/04/2026,1190,1395,1310
"Madhya Pradesh",Khargone,"Sanawad APMC",Cotton,"Without Ginned Cotton",FAQ,05/04/2026,7500,7500,7500
"Madhya Pradesh",Khargone,"Sanawad APMC",Cotton,"Without Ginned Cotton",Non-FAQ,05/04/2026,4930,4930,4930
"Madhya Pradesh",Khargone,"Bhikangaon APMC",Maize,Local,Non-FAQ,05/04/2026,1650,1850,1700
"Madhya Pradesh",Khargone,"Bhikangaon APMC",Wheat,Wheat,FAQ,05/04/2026,2151,2431,2247
"Madhya Pradesh",Khargone,"Karhi APMC",Maize,Local,FAQ,05/04/2026,1600,1700,1700
"Madhya Pradesh",Dewas,"Haatpipliya APMC",Wheat,Wheat,Non-FAQ,05/04/2026,2150,2250,2250
"Madhya Pradesh",Ratlam,"Ratlam APMC",Wheat,Wheat,Non-FAQ,05/04/2026,2225,3025,2300
"Madhya Pradesh",Ratlam,"Taal APMC",Wheat,"Mill Quality",Non-FAQ,05/04/2026,2050,2230,2230
"Madhya Pradesh",Gwalior,"Lashkar APMC",Wheat,Wheat,FAQ,05/04/2026,1965,2445,2270
"Madhya Pradesh",Guna,"Aron APMC","Bengal Gram(Gram)(Whole)",Gram,FAQ,05/04/2026,5175,5190,5190
"Madhya Pradesh",Ashoknagar,"Isagarh APMC",Mustard,Mustard,FAQ,05/04/2026,6035,6150,6150
"Madhya Pradesh",Shivpuri,"Pohari APMC",Wheat,Wheat,Non-FAQ,05/04/2026,2200,2225,2215
"Madhya Pradesh",Bhind,"Bhind APMC","Bajra(Pearl Millet/Cumbu)",Millet,Non-FAQ,05/04/2026,1765,1790,1790
"Madhya Pradesh",Sheopur,"Vijaypur APMC",Mustard,Mustard,Non-FAQ,05/04/2026,6900,6900,6900
"Madhya Pradesh",Sagar,"Sagar APMC","Bengal Gram(Gram)(Whole)",Gram,FAQ,05/04/2026,5000,5100,5100
"Madhya Pradesh",Sagar,"Bina APMC",Wheat,Wheat,FAQ,05/04/2026,2500,2615,2615
"Madhya Pradesh",Sagar,"Shahagarh APMC",Wheat,"Mill Quality",Non-FAQ,05/04/2026,2190,2225,2225
"Madhya Pradesh",Chhatarpur,"Bakswaha APMC","Bengal Gram(Gram)(Whole)","Chana Kanta",FAQ,05/04/2026,5150,5150,5150
"Madhya Pradesh",Tikamgarh,"Tikamgarh APMC",Wheat,Wheat,FAQ,05/04/2026,2200,2210,2210
"Madhya Pradesh",Tikamgarh,"Tikamgarh APMC",Wheat,"Mill Quality",FAQ,05/04/2026,2220,2240,2240
"Madhya Pradesh",Tikamgarh,"Niwadi APMC",Barley(Jau),Deshi,Non-FAQ,05/04/2026,2181,2200,2200
"Madhya Pradesh",Chhindwara,"Amarwda APMC",Maize,Local,Non-FAQ,05/04/2026,1525,1561,1561
"Madhya Pradesh",Chhindwara,"Amarwda APMC",Wheat,Wheat,FAQ,05/04/2026,2100,2220,2200
"Madhya Pradesh",Chhindwara,"Pandhurna APMC",Wheat,Wheat,FAQ,05/04/2026,2270,2285,2285
"Madhya Pradesh",Mandla,"Bichhiya APMC",Linseed,Flaxseed,Non-FAQ,05/04/2026,7000,7000,7000
"Madhya Pradesh",Mandla,"Nainpur APMC",Paddy(Common),Red,Non-FAQ,05/04/2026,1800,1800,1800
"Madhya Pradesh",Narsinghpur,"Gadarwada APMC",Wheat,"Mill Quality",FAQ,05/04/2026,85,2250,2200
"Madhya Pradesh",Narsinghpur,"Narsinghpur APMC",Mustard,Sarson(Black),FAQ,05/04/2026,6450,6450,6450
"Madhya Pradesh",Narsinghpur,"Narsinghpur APMC",Wheat,"Mill Quality",FAQ,05/04/2026,2125,2250,2250
"Madhya Pradesh",Narsinghpur,"Gotegaon APMC",Maize,Local,Non-FAQ,05/04/2026,1711,1750,1750
"Madhya Pradesh",Seoni,"Seoni APMC",Maize,Local,FAQ,05/04/2026,1700,1700,1700
"Madhya Pradesh",Seoni,"Chhpara APMC",Wheat,Wheat,Non-FAQ,05/04/2026,2175,2350,2350
"Madhya Pradesh",Seoni,"Chhpara APMC",Wheat,Wheat,FAQ,05/04/2026,2150,2200,2200
"Madhya Pradesh",Seoni,"Lakhnadon APMC",Wheat,Local,Non-FAQ,05/04/2026,2200,2210,2210
"Madhya Pradesh",Rewa,"Chaakghat APMC",Lak(Teora),Tiwada,FAQ,05/04/2026,3300,3300,3300
"Madhya Pradesh",Singroli,"Singroli APMC",Mustard,Sarson(Black),FAQ,05/04/2026,6200,6200,6200
Gujarat,Navsari,"Navsari APMC",Cabbage,Cabbage,Local,05/04/2026,1000,1500,1250
Gujarat,Navsari,"Navsari APMC",Carrot,Carrot,Local,05/04/2026,2000,2250,2125
Gujarat,Navsari,"Navsari APMC",Guar,Guaar,Local,05/04/2026,4000,5000,4500
Gujarat,Navsari,"Navsari APMC",Brinjal,Brinjal,Local,05/04/2026,1500,2500,2000
Gujarat,Navsari,"Navsari APMC",Orange,Orange,"Grade A",05/04/2026,7500,11000,9250
Gujarat,Navsari,"Navsari APMC",Coriander(Leaves),Coriander,Local,05/04/2026,2500,3000,2750
Gujarat,Navsari,"Navsari APMC","Water Melon","Water Melon","Grade A",05/04/2026,800,1500,1150
Gujarat,"Chhota Udaipur","Modasar APMC",Cotton,"Shanker 6 (B) 30mm FIne",FAQ,05/04/2026,7700,8400,7950
Gujarat,Amreli,"Damnagar APMC",Cauliflower,Cauliflower,Local,05/04/2026,4000,4000,4000
Gujarat,Amreli,"Damnagar APMC",Tomato,Local,Local,05/04/2026,4000,4000,4000
Gujarat,Amreli,"Damnagar APMC",Cabbage,Cabbage,Local,05/04/2026,3000,3000,3000
Gujarat,Rajkot,"Gondal(Veg.market Gondal) APMC","Bitter gourd","Bitter Gourd",Local,05/04/2026,1000,2500,1750
Gujarat,Rajkot,"Gondal(Veg.market Gondal) APMC",Cucumbar(Kheera),Cucumbar,Local,05/04/2026,500,2000,1250
Gujarat,Rajkot,"Gondal(Veg.market Gondal) APMC","Bhindi(Ladies Finger)",Bhindi,Local,05/04/2026,1500,3500,2500
Karnataka,Bellary,"H.B. Halli APMC",Maize,"Sweet Corn (For Biscuits)",Local,05/04/2026,1850,1860,1860
Karnataka,Bangalore,"Ramanagara APMC","Green Chilli","Green Chilly",Local,05/04/2026,3000,5000,4500
Karnataka,Bangalore,"Ramanagara APMC",Cabbage,Cabbage,Local,05/04/2026,600,1000,800
Karnataka,Bangalore,"Ramanagara APMC",Ginger(Green),"Green Ginger",Local,05/04/2026,4400,5500,5000
Karnataka,Bangalore,"Ramanagara APMC",Snakeguard,Snakeguard,Local,05/04/2026,2800,3200,3000
Karnataka,Bangalore,"Ramanagara APMC",Drumstick,Drumstick,Local,05/04/2026,4400,6000,5500
Karnataka,Koppal,"Kustagi APMC",Maize,Hybrid/Local,FAQ,05/04/2026,1641,1800,1769
Karnataka,Koppal,"Kustagi APMC",Groundnut,Gejje,FAQ,05/04/2026,5200,5200,5200
Chattisgarh,Narayanpur,"Narayanpur APMC","Tamarind Fruit","With Seed 1Variety",Non-FAQ,05/04/2026,5200,5400,5300
Kerala,Kannur,"Kannur APMC","Banana - Green",Other,"Grade A",05/04/2026,3500,4000,3800
"Uttar Pradesh",Shahjahanpur,"Meeranpur Katra APMC",Wood,Eucalyptus,FAQ,05/04/2026,510,510,510
"Uttar Pradesh",Bahraich,"Rupaidiha APMC","Masur Dal",Other,FAQ,05/04/2026,6500,6500,6500
"Uttar Pradesh",Etawah,"Etawah APMC",Firewood,Firewood,FAQ,05/04/2026,400,400,400
"Uttar Pradesh",Jaunpur,"Jaunpur APMC",Wheat,"Dara Mill Quality",FAQ,05/04/2026,2360,2360,2360
"Uttar Pradesh",Kanpur,"Kanpur(Grain) APMC",Potato,Other,FAQ,05/04/2026,600,600,600
"Uttar Pradesh",Lalitpur,"Lalitpur APMC",Wood,Other,FAQ,05/04/2026,450,465,456.28
"Uttar Pradesh",Lucknow,"Lucknow APMC",Coriander(Leaves),Other,FAQ,05/04/2026,5000,8416.4,6893.37
"Uttar Pradesh",Mainpuri,"Mainpuri APMC",Wheat,Other,FAQ,05/04/2026,2300,2300,2300
"Uttar Pradesh",Sitapur,"Sitapur APMC",Wood,Other,FAQ,05/04/2026,450,1010,651.45
"Uttar Pradesh",Varanasi,"Varanasi APMC",Rice,Common,FAQ,05/04/2026,2500,2500,2500
"West Bengal","North 24 Parganas","Barasat APMC",Brinjal,Other,FAQ,05/04/2026,4000,4000,4000
"West Bengal","North 24 Parganas","Barasat APMC",Potato,Jyoti,FAQ,05/04/2026,1100,1100,1100
"Uttar Pradesh","Siddharth Nagar","Shohratgarh APMC",Wheat,Dara,FAQ,05/04/2026,2350,2400,2369.62
"West Bengal",Medinipur(E),"Tamluk (Medinipur E) APMC",Potato,Jyoti,FAQ,05/04/2026,630,680,650
Gujarat,"Chhota Udaipur","Bodeliu APMC",Cotton,"Shanker 6 (B) 30mm FIne",FAQ,05/04/2026,7500,8350,7900
"West Bengal","Uttar Dinajpur","Islampur APMC",Potato,Other,FAQ,05/04/2026,640,660,650
Haryana,Rohtak,"Rohtak APMC","Water Melon",Other,Medium,05/04/2026,600,1200,800
Haryana,Rohtak,"Rohtak APMC",Banana,Other,Medium,05/04/2026,1800,2000,2000
Haryana,Panipat,"Panipat APMC",Brinjal,Other,Local,05/04/2026,1000,1200,1100
Punjab,Hoshiarpur,"Mukerian APMC",Capsicum,Capsicum,"Grade B",05/04/2026,3500,4500,4000
Punjab,Hoshiarpur,"Mukerian APMC",Cauliflower,Cauliflower,"Grade B",05/04/2026,1200,1400,1300
Punjab,Hoshiarpur,"Mukerian APMC",Cabbage,Cabbage,"Grade B",05/04/2026,1300,1500,1400
Punjab,Hoshiarpur,"Mukerian APMC",Banana,Medium,"Grade B",05/04/2026,2500,3500,3000
"Uttar Pradesh",Gonda,"Gonda APMC",Firewood,Firewood,FAQ,05/04/2026,300,300,300
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Banana,Poovan,Local,05/04/2026,4000,5000,4500
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Tomato,Local,Local,05/04/2026,1200,1500,1350
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,05/04/2026,1500,2000,1750
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,05/04/2026,4800,6000,5400
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,05/04/2026,4000,5000,4500
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,05/04/2026,2000,2500,2250
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,05/04/2026,3200,4000,3600
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC","Green Avare(W)",Other,Local,05/04/2026,4000,4800,4400
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,05/04/2026,2500,3000,2750
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,05/04/2026,4800,6000,5400
Maharashtra,Ahmednagar,"Shevgaon APMC","Bajra(Pearl Millet/Cumbu)",Other,Non-FAQ,05/04/2026,2100,2100,2100
Maharashtra,Ahmednagar,"Shevgaon APMC",Wheat,"Maharashtra 2189",Non-FAQ,05/04/2026,2000,2250,2000
Maharashtra,Ahmednagar,"Shevgaon APMC","Bengal Gram(Gram)(Whole)",Other,Non-FAQ,05/04/2026,4800,5000,5000
"Andhra Pradesh",Chittor,"Punganur APMC",Tomato,Hybrid,FAQ,05/04/2026,940,1200,1070
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,05/04/2026,4000,6000,5000
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,05/04/2026,2400,3000,2700
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,05/04/2026,6500,6500,6500
"Tamil Nadu",Thanjavur,"Papanasam(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,05/04/2026,3000,4200,3600
Uttarakhand,Udhamsinghnagar,"Gadarpur APMC",Rice,Other,Local,05/04/2026,4350,4350,4350
"Uttar Pradesh",Amroha,"Amroha APMC",Wheat,Dara,FAQ,05/04/2026,2600,2600,2600
"Uttar Pradesh",Bijnor,"Bijnaur APMC",Gur(Jaggery),Other,FAQ,05/04/2026,4100,4100,4100
"Tamil Nadu",Dindigul,"Kodaikkanal(Uzhavar Sandhai) APMC",Carrot,Pusakesar,Local,05/04/2026,3600,3600,3600
Rajasthan,Tonk,"Malpura APMC",Soanf,Other,FAQ,05/04/2026,6900,7800,7500
"Uttar Pradesh",Saharanpur,"Saharanpur APMC","Masur Dal",Other,FAQ,05/04/2026,6250,10400,7570.45
Punjab,Gurdaspur,"Dinanagar APMC","Karbuja(Musk Melon)",Karbhuja,Medium,05/04/2026,3500,4000,3800
Punjab,Gurdaspur,"Dinanagar APMC","Water Melon","Water Melon",Medium,05/04/2026,1700,1900,1800
Punjab,Gurdaspur,"Dinanagar APMC",Brinjal,Brinjal,Medium,05/04/2026,2200,2500,2400
Punjab,Gurdaspur,"Dinanagar APMC","Field Pea","Field Pea",Medium,05/04/2026,2200,2500,2400
Punjab,Jalandhar,"Bhogpur APMC","Squash(Chappal Kadoo)",Other,Local,05/04/2026,1200,1200,1200
Odisha,Keonjhar,"Anandapur APMC","Water Melon","Water Melon",Local,05/04/2026,1100,1100,1100
Punjab,Sangrur,"Bhawanigarh APMC",Ber(Zizyphus/Borehannu),Other,Medium,05/04/2026,4000,4500,4250
Punjab,Sangrur,"Bhawanigarh APMC",Grapes,Green,Medium,05/04/2026,8500,9500,9000
Punjab,Sangrur,"Bhawanigarh APMC","Amla(Nelli Kai)",Other,Local,05/04/2026,4000,4000,4000
Punjab,Sangrur,"Bhawanigarh APMC",Apple,Apple,Medium,05/04/2026,8000,9000,8500
Punjab,Sangrur,"Bhawanigarh APMC",Chikoos(Sapota),Other,Medium,05/04/2026,3000,3500,3250
Punjab,Sangrur,"Bhawanigarh APMC",Pomegranate,Other,Medium,05/04/2026,12000,13000,12500
Punjab,Sangrur,"Bhawanigarh APMC",Coriander(Leaves),Coriander,Medium,05/04/2026,2000,2200,2100
Punjab,Sangrur,"Bhawanigarh APMC",Lemon,Other,Medium,05/04/2026,11000,11000,11000
"Uttar Pradesh",Shahjahanpur,"Powayan APMC",Wheat,Medium,FAQ,05/04/2026,2300,2300,2300
"Uttar Pradesh",Shahjahanpur,"Powayan APMC",Wheat,Dara,FAQ,05/04/2026,2300,2320,2302.38
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Groundnut,"Big (With Shell)",Local,05/04/2026,5500,6000,5750
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,05/04/2026,3200,3600,3400
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC","Water Melon","Water Melon",Local,05/04/2026,2000,2400,2200
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,05/04/2026,3000,3500,3250
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,05/04/2026,1600,2000,1800
"Tamil Nadu",Coimbatore,"Vadavalli(Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,05/04/2026,2200,2600,2400
